time,I_YSZ_bottom,cell_potential,dt,j_YSZ_bottom,numerical_phi_YSZ,potential_top_Cathode
-1,0,1.03665,0,0,0.03607,1.07272
0,-4.9828304173878e-07,0.88750908401373,1,-0.50003159849414,0.18521091598627,1.07272
1,-4.9828272459749e-07,0.88696474313156,1,-0.50003128023995,0.18575525686844,1.07272
2,-4.9828268406345e-07,0.8864139861598,1,-0.50003123956368,0.1863060138402,1.07272
3,-4.9828260877455e-07,0.88586099349879,1,-0.50003116401057,0.18685900650121,1.07272
4,-4.9828255519312e-07,0.88530476749964,1,-0.50003111024112,0.18741523250036,1.07272
5,-4.9828250675204e-07,0.88474569649588,1,-0.50003106163005,0.18797430350412,1.07272
6,-4.9828247428701e-07,0.88418301615255,1,-0.50003102905109,0.18853698384744,1.07272
7,-4.9828243318323e-07,0.88361727080887,1,-0.50003098780308,0.18910272919113,1.07272
8,-4.9828244238261e-07,0.8830482874607,1,-0.50003099703474,0.1896717125393,1.07272
9,-4.9828246604281e-07,0.88247612778912,1,-0.50003102077796,0.19024387221088,1.07272
10,-4.9828248674549e-07,0.88190101478368,1,-0.50003104155329,0.19081898521632,1.07272
11,-4.9828249072525e-07,0.88132306655912,1,-0.50003104554702,0.19139693344088,1.07272
12,-4.982824870413e-07,0.88074214320484,1,-0.50003104185014,0.19197785679516,1.07272
13,-4.9828248425006e-07,0.88015827275235,1,-0.50003103904911,0.19256172724765,1.07272
14,-4.9828244986343e-07,0.87957145310769,1,-0.50003100454181,0.19314854689231,1.07272
15,-4.982824239034e-07,0.87898154793624,1,-0.50003097849068,0.19373845206376,1.07272
16,-4.9828243053807e-07,0.8783882898391,1,-0.50003098514863,0.1943317101609,1.07272
17,-4.9828312795216e-07,0.87778390264416,1,-0.50003168501007,0.19493609735584,1.07272
18,-4.9828313314416e-07,0.87718434737965,1,-0.50003169022028,0.19553565262035,1.07272
19,-4.982831396416e-07,0.87658149637227,1,-0.50003169674053,0.19613850362773,1.07272
20,-4.9828315036564e-07,0.875975456379,1,-0.50003170750219,0.196744543621,1.07272
21,-4.98283158461e-07,0.8753662021509,1,-0.50003171562596,0.1973537978491,1.07272
22,-4.9828316533525e-07,0.87475373696891,1,-0.50003172252434,0.19796626303109,1.07272
23,-4.9828316819303e-07,0.874138050866,1,-0.50003172539214,0.198581949134,1.07272
24,-4.9828317595288e-07,0.87351903613853,1,-0.50003173317923,0.19920096386147,1.07272
25,-4.982831816577e-07,0.87289673865784,1,-0.50003173890406,0.19982326134216,1.07272
26,-4.9828319088973e-07,0.87227110934149,1,-0.5000317481685,0.20044889065851,1.07272
27,-4.9828316120977e-07,0.87164265840038,1,-0.50003171838438,0.20107734159962,1.07272
28,-4.9828317536964e-07,0.87101013751229,1,-0.50003173259394,0.20170986248771,1.07272
29,-4.982831761209e-07,0.87037445085045,1,-0.50003173334783,0.20234554914955,1.07272
30,-4.9828320697729e-07,0.86973500784494,1,-0.50003176431251,0.20298499215506,1.07272
31,-4.9828321152362e-07,0.86909239352295,1,-0.50003176887479,0.20362760647705,1.07272
32,-4.9828322901124e-07,0.86844625145335,1,-0.50003178642377,0.20427374854665,1.07272
33,-4.9828323729546e-07,0.86779672420945,1,-0.50003179473707,0.20492327579055,1.07272
34,-4.9828323929687e-07,0.86714373156166,1,-0.5000317967455,0.20557626843834,1.07272
35,-4.9828324599864e-07,0.86648714240965,1,-0.50003180347079,0.20623285759035,1.07272
36,-4.9828325595054e-07,0.86582695556418,1,-0.50003181345761,0.20689304443582,1.07272
37,-4.9828327312912e-07,0.86516309780416,1,-0.50003183069647,0.20755690219584,1.07272
38,-4.982832556336e-07,0.86449610595872,1,-0.50003181313956,0.20822389404128,1.07272
39,-4.982832419662e-07,0.86382546012122,1,-0.50003179942419,0.20889453987878,1.07272
40,-4.9828325809017e-07,0.86315075331775,1,-0.50003181560475,0.20956924668225,1.07272
41,-4.982832736531e-07,0.86247239607973,1,-0.50003183122229,0.21024760392027,1.07272
42,-4.9828329414994e-07,0.86179028774399,1,-0.50003185179106,0.21092971225601,1.07272
43,-4.9828329975792e-07,0.86110461812533,1,-0.50003185741872,0.21161538187467,1.07272
44,-4.9828331344209e-07,0.8604151342111,1,-0.50003187115091,0.2123048657889,1.07272
45,-4.9828333050119e-07,0.85972181772607,1,-0.50003188826987,0.21299818227393,1.07272
46,-4.9828334350347e-07,0.85902473313275,1,-0.50003190131778,0.21369526686725,1.07272
47,-4.9828335074097e-07,0.85832391711161,1,-0.50003190858067,0.21439608288839,1.07272
48,-4.9828336502444e-07,0.85761914381437,1,-0.50003192291427,0.21510085618563,1.07272
49,-4.9828336993685e-07,0.85691061777928,1,-0.50003192784392,0.21580938222072,1.07272
50,-4.982833813e-07,0.85619807783731,1,-0.50003193924695,0.21652192216269,1.07272
51,-4.9828335184443e-07,0.85548217271624,1,-0.500031909688,0.21723782728376,1.07272
52,-4.9828338701233e-07,0.85476147920669,1,-0.50003194497932,0.21795852079331,1.07272
53,-4.9828339818566e-07,0.85403701985072,1,-0.50003195619186,0.21868298014928,1.07272
54,-4.9828339693913e-07,0.85330879876182,1,-0.50003195494095,0.21941120123818,1.07272
55,-4.9828340252227e-07,0.85257637377591,1,-0.50003196054368,0.22014362622409,1.07272
56,-4.9828340467297e-07,0.85183993890234,1,-0.50003196270193,0.22088006109766,1.07272
57,-4.9828340742581e-07,0.85109939503744,1,-0.50003196546444,0.22162060496256,1.07272
58,-4.982834103985e-07,0.85035472755947,1,-0.50003196844755,0.22236527244053,1.07272
59,-4.982834186358e-07,0.84960579746064,1,-0.50003197671376,0.22311420253936,1.07272
60,-4.9828342091828e-07,0.84885270543571,1,-0.50003197900425,0.22386729456429,1.07272
61,-4.9828345008295e-07,0.84809508487384,1,-0.50003200827126,0.22462491512616,1.07272
62,-4.9828345032364e-07,0.84733357760656,1,-0.5000320085128,0.22538642239344,1.07272
63,-4.9828344054149e-07,0.84656786751561,1,-0.50003199869632,0.22615213248439,1.07272
64,-4.9828344344999e-07,0.84579770575826,1,-0.50003200161502,0.22692229424174,1.07272
65,-4.9828344396799e-07,0.84502315477811,1,-0.50003200213485,0.22769684522189,1.07272
66,-4.9828344195864e-07,0.84424429322287,1,-0.50003200011844,0.22847570677713,1.07272
67,-4.9828343399922e-07,0.84346104685929,1,-0.5000319921311,0.22925895314071,1.07272
68,-4.982834371618e-07,0.84267321722222,1,-0.50003199530477,0.23004678277778,1.07272
69,-4.9828346713764e-07,0.84188061103378,1,-0.5000320253858,0.23083938896622,1.07272
70,-4.9828346239088e-07,0.84108381455699,1,-0.50003202062239,0.23163618544301,1.07272
71,-4.9828342865417e-07,0.84028287206572,1,-0.50003198676729,0.23243712793428,1.07272
72,-4.9828335412752e-07,0.83947796207136,1,-0.50003191197911,0.23324203792864,1.07272
73,-4.9828339363603e-07,0.83866681398762,1,-0.50003195162626,0.23405318601238,1.07272
74,-4.9828345557355e-07,0.83785079355873,1,-0.50003201378113,0.23486920644127,1.07272
75,-4.9828351210831e-07,0.83703015759179,1,-0.50003207051428,0.23568984240821,1.07272
76,-4.9828352519409e-07,0.83620528276141,1,-0.50003208364598,0.23651471723859,1.07272
77,-4.9828355708255e-07,0.83537539963141,1,-0.50003211564634,0.23734460036859,1.07272
78,-4.9828355807283e-07,0.83454108925296,1,-0.50003211664009,0.23817891074704,1.07272
79,-4.9828357010334e-07,0.83370176141726,1,-0.50003212871282,0.23901823858274,1.07272
80,-4.9828357819311e-07,0.83285759011884,1,-0.50003213683098,0.23986240988116,1.07272
81,-4.9828358477484e-07,0.83200850620664,1,-0.5000321434358,0.24071149379336,1.07272
82,-4.9828359105253e-07,0.83115444814987,1,-0.50003214973553,0.24156555185013,1.07272
83,-4.9828359791479e-07,0.83029536160417,1,-0.50003215662187,0.24242463839583,1.07272
84,-4.9828360389349e-07,0.82943124008187,1,-0.50003216262155,0.24328875991813,1.07272
85,-4.9828361015986e-07,0.82856202109406,1,-0.50003216890991,0.24415797890594,1.07272
86,-4.9828361431032e-07,0.8276876678754,1,-0.50003217307493,0.2450323321246,1.07272
87,-4.9828361646731e-07,0.8268081672622,1,-0.50003217523949,0.2459118327378,1.07272
88,-4.9828362213889e-07,0.82592337480134,1,-0.50003218093097,0.24679662519866,1.07272
89,-4.982836264456e-07,0.82503333758733,1,-0.50003218525279,0.24768666241267,1.07272
90,-4.9828363684489e-07,0.82413789259337,1,-0.50003219568858,0.24858210740663,1.07272
91,-4.9828363949341e-07,0.82323720459458,1,-0.50003219834639,0.24948279540542,1.07272
92,-4.9828364578893e-07,0.82233104789101,1,-0.50003220466401,0.25038895210899,1.07272
93,-4.9828364907107e-07,0.82141946079548,1,-0.50003220795766,0.25130053920452,1.07272
94,-4.9828365427729e-07,0.82050235770225,1,-0.50003221318216,0.25221764229775,1.07272
95,-4.9828365852527e-07,0.81957971790681,1,-0.50003221744504,0.25314028209319,1.07272
96,-4.9828366404456e-07,0.81865145465144,1,-0.5000322229837,0.25406854534856,1.07272
97,-4.9828366476506e-07,0.81771759254529,1,-0.50003222370673,0.25500240745471,1.07272
98,-4.9828366504148e-07,0.81677805486188,1,-0.50003222398412,0.25594194513812,1.07272
99,-4.9828367009015e-07,0.81583271336852,1,-0.5000322290505,0.25688728663148,1.07272
100,-4.9828369407937e-07,0.81488125945533,1,-0.5000322531239,0.25783874054467,1.07272
101,-4.9828370129531e-07,0.81392421735965,1,-0.50003226036517,0.25879578264035,1.07272
102,-4.9828370205525e-07,0.81296136908249,1,-0.50003226112777,0.25975863091751,1.07272
103,-4.9828370953351e-07,0.81199249659836,1,-0.50003226863228,0.26072750340164,1.07272
104,-4.9828371214498e-07,0.81101750158882,1,-0.50003227125291,0.26170249841118,1.07272
105,-4.9828370821917e-07,0.81003668941782,1,-0.50003226731333,0.26268331058218,1.07272
106,-4.9828373406576e-07,0.80904930055826,1,-0.50003229325062,0.26367069944174,1.07272
107,-4.9828371524748e-07,0.80805631473381,1,-0.5000322743663,0.26466368526619,1.07272
108,-4.9828374615031e-07,0.8070564587258,1,-0.50003230537757,0.2656635412742,1.07272
109,-4.982837230329e-07,0.80605095947544,1,-0.50003228217904,0.26666904052456,1.07272
110,-4.982837379224e-07,0.80503871114338,1,-0.50003229712078,0.26768128885662,1.07272
111,-4.9828374118809e-07,0.80402010166601,1,-0.50003230039794,0.26869989833399,1.07272
112,-4.9828372710824e-07,0.80299520541516,1,-0.50003228626868,0.26972479458484,1.07272
113,-4.9828371895303e-07,0.8019637147401,1,-0.50003227808485,0.2707562852599,1.07272
114,-4.9828373303329e-07,0.8009252791451,1,-0.50003229221452,0.2717947208549,1.07272
115,-4.9828370154818e-07,0.79988094029999,1,-0.50003226061893,0.27283905970001,1.07272
116,-4.9828363941473e-07,0.79883023954456,1,-0.50003219826744,0.27388976045544,1.07272
