time,I_YSZ_bottom,cell_potential,dt,j_YSZ_bottom,numerical_phi_YSZ,potential_top_Cathode
-1,0,1.03665,0,0,0.036069999999998,1.07272
0,-1.7367267439911e-06,0.81938547582573,1,-1.7500368406876,0.25333452417427,1.07272
1,-1.7367267727531e-06,0.81872230664859,1,-1.75003686967,0.25399769335141,1.07272
2,-1.7367267989069e-06,0.81805613761856,1,-1.7500368960243,0.25466386238144,1.07272
3,-1.7367268251217e-06,0.81738703315514,1,-1.7500369224399,0.25533296684486,1.07272
4,-1.736726851392e-06,0.81671497405365,1,-1.7500369489116,0.25600502594635,1.07272
5,-1.736726877546e-06,0.81603994109654,1,-1.750036975266,0.25668005890346,1.07272
6,-1.7367269038121e-06,0.81536191451459,1,-1.7500370017334,0.25735808548541,1.07272
7,-1.7367269300585e-06,0.81468087464119,1,-1.750037028181,0.25803912535881,1.07272
8,-1.7367269563394e-06,0.81399680152214,1,-1.7500370546633,0.25872319847786,1.07272
9,-1.7367269825776e-06,0.81330967497143,1,-1.7500370811025,0.25941032502857,1.07272
10,-1.7367270088751e-06,0.81261947458881,1,-1.7500371076016,0.26010052541119,1.07272
11,-1.7367270350616e-06,0.81192617985541,1,-1.7500371339888,0.26079382014459,1.07272
12,-1.7367270613205e-06,0.81122976994588,1,-1.7500371604489,0.26149023005411,1.07272
13,-1.7367270875561e-06,0.81053022384284,1,-1.7500371868856,0.26218977615716,1.07272
14,-1.7367271137954e-06,0.8098275202393,1,-1.750037213326,0.2628924797607,1.07272
15,-1.7367271400605e-06,0.80912163784034,1,-1.7500372397924,0.26359836215966,1.07272
16,-1.7367271664047e-06,0.8084125548075,1,-1.7500372663385,0.2643074451925,1.07272
17,-1.7367271927539e-06,0.80770024922969,1,-1.7500372928897,0.26501975077031,1.07272
18,-1.7367272190869e-06,0.80698469920672,1,-1.7500373194245,0.26573530079328,1.07272
19,-1.7367272455317e-06,0.80626588214595,1,-1.7500373460719,0.26645411785405,1.07272
20,-1.7367272719002e-06,0.80554377529409,1,-1.7500373726425,0.26717622470591,1.07272
21,-1.73672729837e-06,0.80481835604581,1,-1.7500373993152,0.26790164395419,1.07272
22,-1.7367273248117e-06,0.80408960118111,1,-1.7500374259595,0.26863039881889,1.07272
23,-1.7367273512895e-06,0.80335748733074,1,-1.7500374526402,0.26936251266926,1.07272
24,-1.7367273777788e-06,0.80262199088158,1,-1.7500374793326,0.27009800911842,1.07272
25,-1.7367274042888e-06,0.80188308804051,1,-1.7500375060457,0.27083691195949,1.07272
26,-1.7367274307939e-06,0.8011407545738,1,-1.750037532754,0.2715792454262,1.07272
27,-1.736727457341e-06,0.80039496619355,1,-1.7500375595045,0.27232503380645,1.07272
28,-1.7367274840259e-06,0.7996456982433,1,-1.7500375863939,0.2730743017567,1.07272
29,-1.736727510496e-06,0.79889292564577,1,-1.7500376130668,0.27382707435423,1.07272
30,-1.7367275371684e-06,0.79813662324987,1,-1.7500376399437,0.27458337675013,1.07272
31,-1.7367275639896e-06,0.79737676569256,1,-1.7500376669704,0.27534323430744,1.07272
32,-1.736727590507e-06,0.79661332704759,1,-1.7500376936911,0.27610667295241,1.07272
33,-1.7367276173416e-06,0.7958462812744,1,-1.7500377207313,0.2768737187256,1.07272
34,-1.7367276442413e-06,0.79507560216732,1,-1.7500377478372,0.27764439783268,1.07272
35,-1.7367276709716e-06,0.79430126290467,1,-1.7500377747724,0.27841873709533,1.07272
36,-1.7367276975878e-06,0.79352323667707,1,-1.7500378015926,0.27919676332293,1.07272
37,-1.7367277242783e-06,0.79274149613728,1,-1.7500378284876,0.27997850386272,1.07272
38,-1.736727751038e-06,0.79195601384159,1,-1.7500378554524,0.28076398615841,1.07272
39,-1.7367277776405e-06,0.79116676179882,1,-1.7500378822588,0.28155323820118,1.07272
40,-1.7367278042635e-06,0.79037371192144,1,-1.7500379090858,0.28234628807856,1.07272
41,-1.736727830676e-06,0.78957683576773,1,-1.7500379357007,0.28314316423227,1.07272
42,-1.7367278573685e-06,0.78877610433587,1,-1.7500379625978,0.28394389566413,1.07272
43,-1.7367278840438e-06,0.78797148857628,1,-1.7500379894775,0.28474851142372,1.07272
44,-1.7367279106834e-06,0.7871629589187,1,-1.7500380163213,0.2855570410813,1.07272
45,-1.7367279372862e-06,0.78635048557001,1,-1.7500380431279,0.28636951442999,1.07272
46,-1.7367279638671e-06,0.7855340382601,1,-1.7500380699125,0.2871859617399,1.07272
47,-1.7367279904976e-06,0.78471358658338,1,-1.7500380967472,0.28800641341662,1.07272
48,-1.7367280171424e-06,0.78388909956146,1,-1.7500381235962,0.28883090043854,1.07272
49,-1.7367280436734e-06,0.78306054589676,1,-1.7500381503305,0.28965945410324,1.07272
50,-1.7367280703147e-06,0.78222789405622,1,-1.7500381771759,0.29049210594378,1.07272
51,-1.7367280968872e-06,0.78139111197675,1,-1.7500382039521,0.29132888802325,1.07272
52,-1.7367281234331e-06,0.78055016721244,1,-1.7500382307015,0.29216983278756,1.07272
53,-1.7367281499482e-06,0.77970502705258,1,-1.7500382574197,0.29301497294742,1.07272
54,-1.7367281764251e-06,0.77885565835787,1,-1.7500382840996,0.29386434164213,1.07272
55,-1.7367282028856e-06,0.77800202747554,1,-1.7500383107629,0.29471797252446,1.07272
56,-1.7367282294395e-06,0.7771441004238,1,-1.7500383375202,0.2955758995762,1.07272
57,-1.7367282558904e-06,0.77628184292984,1,-1.7500383641739,0.29643815707016,1.07272
58,-1.736728282402e-06,0.77541522015405,1,-1.7500383908887,0.29730477984595,1.07272
59,-1.7367283088148e-06,0.77454419700084,1,-1.7500384175039,0.29817580299916,1.07272
60,-1.7367283352552e-06,0.7736687375127,1,-1.7500384441469,0.2990512624873,1.07272
61,-1.7367283617652e-06,0.77278880576725,1,-1.7500384708601,0.29993119423275,1.07272
62,-1.7367283881915e-06,0.77190436540073,1,-1.7500384974889,0.30081563459927,1.07272
63,-1.7367284146192e-06,0.77101537911097,1,-1.7500385241192,0.30170462088903,1.07272
64,-1.7367284410454e-06,0.77012180986843,1,-1.7500385507479,0.30259819013157,1.07272
65,-1.7367284675109e-06,0.7692236194264,1,-1.7500385774162,0.3034963805736,1.07272
