time,I_YSZ_bottom,cell_potential,dt,j_YSZ_bottom,numerical_phi_YSZ,potential_top_Cathode
-1,0,1.03665,0,0,0.036069999999999,1.07272
0,-4.9525372358954e-07,0.90407804200911,1,-0.50001749626153,0.16864195799089,1.07272
1,-4.9525329997646e-07,0.90280974978573,1,-0.50001706857379,0.16991025021427,1.07272
2,-4.9525338927941e-07,0.9015179118728,1,-0.50001715873573,0.1712020881272,1.07272
3,-4.95253665954e-07,0.90020959629154,1,-0.5000174380716,0.17251040370846,1.07272
4,-4.9525353920126e-07,0.89888549534448,1,-0.50001731009965,0.17383450465552,1.07272
5,-4.9525358183124e-07,0.89754202456884,1,-0.50001735313968,0.17517797543116,1.07272
6,-4.9525360243298e-07,0.89618094072207,1,-0.50001737393958,0.17653905927793,1.07272
7,-4.9525374253158e-07,0.89479774076663,1,-0.50001751538577,0.17792225923337,1.07272
8,-4.9525374718674e-07,0.89340028720014,1,-0.50001752008572,0.17931971279986,1.07272
9,-4.9525375255275e-07,0.89198409270258,1,-0.50001752550334,0.18073590729742,1.07272
10,-4.9525375433993e-07,0.89054888238529,1,-0.50001752730771,0.18217111761471,1.07272
11,-4.9525375866312e-07,0.88909427059886,1,-0.50001753167248,0.18362572940114,1.07272
12,-4.9525376532941e-07,0.8876199517429,1,-0.50001753840289,0.1851000482571,1.07272
13,-4.9525377189498e-07,0.88612562534843,1,-0.50001754503161,0.18659437465157,1.07272
14,-4.9525377550566e-07,0.88461099200102,1,-0.50001754867703,0.18810900799898,1.07272
15,-4.9525360458701e-07,0.88307765799009,1,-0.50001737611434,0.18964234200991,1.07272
16,-4.9525357547746e-07,0.8815213586002,1,-0.50001734672478,0.1911986413998,1.07272
17,-4.9525355993319e-07,0.87994336619888,1,-0.500017331031,0.19277663380112,1.07272
18,-4.9525356021145e-07,0.87834317344944,1,-0.50001733131194,0.19437682655056,1.07272
19,-4.952536339829e-07,0.87672083228007,1,-0.50001740579298,0.19599916771993,1.07272
20,-4.9525373713398e-07,0.8750761554532,1,-0.50001750993626,0.1976438445468,1.07272
21,-4.9525373625749e-07,0.87340901018066,1,-0.50001750905133,0.19931098981934,1.07272
22,-4.95253688391e-07,0.87171828064961,1,-0.50001746072443,0.20100171935039,1.07272
23,-4.9525382401716e-07,0.87000493171588,1,-0.50001759765516,0.20271506828412,1.07272
24,-4.9525382963632e-07,0.86826653505504,1,-0.50001760332837,0.20445346494496,1.07272
25,-4.9525383535415e-07,0.86650346213897,1,-0.50001760910119,0.20621653786103,1.07272
26,-4.9525383887499e-07,0.86471528186235,1,-0.5000176126559,0.20800471813765,1.07272
27,-4.9525384555321e-07,0.86290142952824,1,-0.50001761939836,0.20981857047176,1.07272
28,-4.9525385163456e-07,0.8610614510803,1,-0.5000176255382,0.2116585489197,1.07272
29,-4.9525385526891e-07,0.85919486927596,1,-0.50001762920751,0.21352513072404,1.07272
30,-4.9525385993823e-07,0.85730110521507,1,-0.50001763392174,0.21541889478493,1.07272
31,-4.9525386621076e-07,0.85537961033289,1,-0.50001764025461,0.21734038966711,1.07272
32,-4.9525387403151e-07,0.85342980023083,1,-0.50001764815059,0.21929019976917,1.07272
33,-4.952538804382e-07,0.85145113360065,1,-0.5000176546189,0.22126886639935,1.07272
34,-4.9525388405604e-07,0.84944302104117,1,-0.50001765827154,0.22327697895883,1.07272
35,-4.9525388710003e-07,0.84740481870693,1,-0.5000176613448,0.22531518129307,1.07272
36,-4.9525389204979e-07,0.84533581407337,1,-0.50001766634218,0.22738418592663,1.07272
37,-4.9525389435668e-07,0.84323539978002,1,-0.50001766867126,0.22948460021998,1.07272
38,-4.9525389965982e-07,0.84110280958289,1,-0.50001767402541,0.23161719041711,1.07272
39,-4.9525390615803e-07,0.83893733814253,1,-0.50001768058612,0.23378266185747,1.07272
40,-4.9525390592056e-07,0.83673836230712,1,-0.50001768034637,0.23598163769288,1.07272
41,-4.9525391131343e-07,0.83450497593931,1,-0.50001768579111,0.23821502406069,1.07272
42,-4.952539158544e-07,0.83223633854876,1,-0.50001769037576,0.24048366145124,1.07272
43,-4.9525392556296e-07,0.82993163298185,1,-0.5000177001777,0.24278836701815,1.07272
44,-4.9525393465174e-07,0.82758997468017,1,-0.50001770935391,0.24513002531983,1.07272
45,-4.952539428226e-07,0.82521053496872,1,-0.50001771760337,0.24750946503128,1.07272
46,-4.9525395004551e-07,0.82279235595408,1,-0.50001772489575,0.24992764404592,1.07272
47,-4.9525395667224e-07,0.82033446226505,1,-0.50001773158623,0.25238553773495,1.07272
48,-4.9525396308622e-07,0.81783580771713,1,-0.5000177380619,0.25488419228287,1.07272
49,-4.9525396985804e-07,0.81529531727756,1,-0.50001774489885,0.25742468272244,1.07272
50,-4.952539760536e-07,0.81271189735158,1,-0.50001775115401,0.26000810264842,1.07272
51,-4.9525398276294e-07,0.81008439562501,1,-0.50001775792789,0.26263560437499,1.07272
52,-4.952539972178e-07,0.80741151642938,1,-0.50001777252179,0.26530848357062,1.07272
53,-4.9525400041688e-07,0.80469219964674,1,-0.50001777575164,0.26802780035326,1.07272
54,-4.9525401297096e-07,0.80192496098809,1,-0.50001778842647,0.27079503901191,1.07272
55,-4.9525402572771e-07,0.799108472352,1,-0.50001780130593,0.273611527648,1.07272
56,-4.9525403994429e-07,0.79624134562094,1,-0.50001781565926,0.27647865437906,1.07272
57,-4.9525405435829e-07,0.79332207371914,1,-0.5000178302119,0.27939792628086,1.07272
58,-4.9525406012056e-07,0.79034916138565,1,-0.5000178360296,0.28237083861435,1.07272
59,-4.952540703932e-07,0.78732087346424,1,-0.50001784640105,0.28539912653576,1.07272
60,-4.9525408221951e-07,0.78423548077314,1,-0.50001785834111,0.28848451922686,1.07272
61,-4.9525409216102e-07,0.78109119370901,1,-0.50001786837825,0.29162880629099,1.07272
62,-4.9525410124959e-07,0.77788609737204,1,-0.50001787755424,0.29483390262796,1.07272
63,-4.9525411126436e-07,0.77461818494427,1,-0.50001788766534,0.29810181505573,1.07272
64,-4.9525412058164e-07,0.77128536446099,1,-0.50001789707225,0.30143463553901,1.07272
65,-4.9525413156605e-07,0.76788538546462,1,-0.50001790816231,0.30483461453538,1.07272
66,-4.952541402459e-07,0.76441595544902,1,-0.50001791692565,0.30830404455098,1.07272
67,-4.9525414706469e-07,0.76087463148549,1,-0.50001792381003,0.31184536851451,1.07272
68,-4.9525415425715e-07,0.75725875604662,1,-0.50001793107167,0.31546124395338,1.07272
69,-4.9525416328516e-07,0.75356559857458,1,-0.50001794018652,0.31915440142542,1.07272
70,-4.9525417078318e-07,0.74979225358445,1,-0.50001794775667,0.32292774641555,1.07272
71,-4.9525418698878e-07,0.74593554320229,1,-0.50001796411814,0.32678445679771,1.07272
72,-4.952542072175e-07,0.74199224060872,1,-0.50001798454144,0.33072775939128,1.07272
73,-4.9525421928765e-07,0.73795906288049,1,-0.50001799672769,0.33476093711951,1.07272
74,-4.9525421828172e-07,0.73383229871791,1,-0.50001799571208,0.33888770128209,1.07272
75,-4.9525424537497e-07,0.72960780334503,1,-0.50001802306594,0.34311219665497,1.07272
76,-4.9525422191254e-07,0.72528208060763,1,-0.50001799937783,0.34743791939237,1.07272
77,-4.9525422095655e-07,0.72084970232173,1,-0.50001799841264,0.35187029767827,1.07272
78,-4.9525423510046e-07,0.71630611652702,1,-0.5000180126926,0.35641388347298,1.07272
79,-4.9525424475032e-07,0.71164647636766,1,-0.50001802243529,0.36107352363234,1.07272
80,-4.9525425787081e-07,0.70686514580468,1,-0.50001803568198,0.36585485419532,1.07272
81,-4.9525427788411e-07,0.70195616267309,1,-0.50001805588779,0.37076383732691,1.07272
82,-4.952542987876e-07,0.69691326975804,1,-0.50001807699234,0.37580673024196,1.07272
83,-4.9525431776999e-07,0.69172985580867,1,-0.50001809615732,0.38099014419133,1.07272
84,-4.9525433826211e-07,0.68639838216588,1,-0.50001811684655,0.38632161783412,1.07272
85,-4.9525435816835e-07,0.68091098613963,1,-0.50001813694426,0.39180901386037,1.07272
86,-4.9525437841167e-07,0.67525899636988,1,-0.5000181573823,0.39746100363012,1.07272
87,-4.9525439054408e-07,0.6694332480174,1,-0.50001816963141,0.4032867519826,1.07272
88,-4.9525441394292e-07,0.66342335371721,1,-0.50001819325532,0.40929664628279,1.07272
89,-4.9525442705604e-07,0.65721811958186,1,-0.50001820649457,0.41550188041814,1.07272
90,-4.9525447470201e-07,0.65080506863565,1,-0.50001825459885,0.42191493136435,1.07272
91,-4.9525453028309e-07,0.64417089935591,1,-0.50001831071455,0.42854910064409,1.07272
92,-4.9525481571438e-07,0.63729815579311,1,-0.50001859889136,0.43542184420689,1.07272
93,-4.9525484692057e-07,0.63017637830247,1,-0.50001863039772,0.44254362169753,1.07272
94,-4.9525453839151e-07,0.62279328077984,1,-0.50001831890096,0.44992671922016,1.07272
95,-4.9525458825673e-07,0.61511263003089,1,-0.50001836924583,0.45760736996911,1.07272
96,-4.9525461873278e-07,0.60712012849739,1,-0.50001840001502,0.46559987150261,1.07272
97,-4.952546266977e-07,0.59879079361515,1,-0.50001840805656,0.47392920638485,1.07272
98,-4.9525466823496e-07,0.59009503111651,1,-0.50001844999336,0.48262496888349,1.07272
99,-4.9525470286696e-07,0.58100168231402,1,-0.50001848495848,0.49171831768598,1.07272
100,-4.9525474413557e-07,0.57147442393538,1,-0.50001852662405,0.50124557606462,1.07272
101,-4.9525479328918e-07,0.56147124191436,1,-0.50001857625046,0.51124875808564,1.07272
102,-4.9525484149565e-07,0.55094396408234,1,-0.50001862492061,0.52177603591766,1.07272
103,-4.9525489749185e-07,0.53983627431721,1,-0.50001868145544,0.53288372568279,1.07272
104,-4.952549501087e-07,0.52808323240399,1,-0.5000187345784,0.54463676759601,1.07272
105,-4.9525518511145e-07,0.5156042416052,1,-0.50001897184161,0.5571157583948,1.07272
106,-4.9525522181773e-07,0.502313398073,1,-0.50001900890096,0.570406601927,1.07272
107,-4.9525533405226e-07,0.48809241854036,1,-0.50001912221505,0.58462758145964,1.07272
108,-4.9525523279699e-07,0.47281768842171,1,-0.50001901998583,0.59990231157829,1.07272
109,-4.9525533506717e-07,0.45630097306538,1,-0.50001912323973,0.61641902693462,1.07272
110,-4.9525545758908e-07,0.43833306438349,1,-0.50001924694016,0.63438693561651,1.07272
111,-4.9525558006466e-07,0.41863409667793,1,-0.50001937059381,0.65408590332207,1.07272
112,-4.9525574057199e-07,0.39683005130466,1,-0.50001953264504,0.67588994869534,1.07272
113,-4.9525586914472e-07,0.37240979524996,1,-0.5000196624545,0.70031020475004,1.07272
114,-4.9525593529965e-07,0.34462961881987,1,-0.50001972924576,0.72809038118013,1.07272
115,-4.9525583729905e-07,0.3123721156919,1,-0.5000196303025,0.7603478843081,1.07272
116,-4.9525604577846e-07,0.27374270873367,1,-0.50001984078725,0.79897729126633,1.07272
