time,I_YSZ_bottom,cell_potential,dt,j_YSZ_bottom,numerical_phi_YSZ,potential_top_Cathode
-1,0,1.03665,0,0,0.036069999999999,1.07272
0,-4.9825353669465e-07,0.91876132225282,1,-0.50000198991199,0.15395867774718,1.07272
1,-4.9825328079176e-07,0.91846457185726,1,-0.50000173311109,0.15425542814274,1.07272
2,-4.9825325523453e-07,0.9181618455227,1,-0.50000170746417,0.1545581544773,1.07272
3,-4.9825325660133e-07,0.91785768665284,1,-0.50000170883577,0.15486231334716,1.07272
4,-4.9825325894813e-07,0.91755239595936,1,-0.50000171119081,0.15516760404064,1.07272
5,-4.9825326584655e-07,0.91724590110233,1,-0.50000171811344,0.15547409889767,1.07272
6,-4.9825326734951e-07,0.91693835402101,1,-0.50000171962167,0.15578164597899,1.07272
7,-4.9825327062021e-07,0.91662963449177,1,-0.50000172290385,0.15609036550823,1.07272
8,-4.9825326788536e-07,0.91631984564892,1,-0.5000017201594,0.15640015435108,1.07272
9,-4.9825327283478e-07,0.91600880825071,1,-0.50000172512619,0.15671119174929,1.07272
10,-4.9825326823379e-07,0.91569673420337,1,-0.50000172050906,0.15702326579663,1.07272
11,-4.9825326672635e-07,0.91538345791112,1,-0.50000171899632,0.15733654208888,1.07272
12,-4.9825326958998e-07,0.91506897596595,1,-0.50000172187,0.15765102403405,1.07272
13,-4.982532622903e-07,0.91475339586235,1,-0.5000017145447,0.15796660413765,1.07272
14,-4.9825326039285e-07,0.91443662811974,1,-0.5000017126406,0.15828337188026,1.07272
15,-4.9825325883183e-07,0.91411866822454,1,-0.5000017110741,0.15860133177546,1.07272
16,-4.9825325243012e-07,0.91379957682222,1,-0.50000170464993,0.15892042317778,1.07272
17,-4.9825324682927e-07,0.91347930141009,1,-0.50000169902943,0.15924069858991,1.07272
18,-4.9825324236878e-07,0.91315781537657,1,-0.50000169455328,0.15956218462342,1.07272
19,-4.9825323731981e-07,0.91283513957656,1,-0.50000168948659,0.15988486042344,1.07272
20,-4.9825323226558e-07,0.91251126153029,1,-0.50000168441463,0.16020873846971,1.07272
21,-4.9825322835342e-07,0.91218615760577,1,-0.50000168048874,0.16053384239423,1.07272
22,-4.9825322587889e-07,0.91185982557144,1,-0.50000167800552,0.16086017442856,1.07272
23,-4.9825322317011e-07,0.91153228434014,1,-0.50000167528724,0.16118771565986,1.07272
24,-4.9825321562541e-07,0.91120356518922,1,-0.50000166771606,0.16151643481078,1.07272
25,-4.9825321172216e-07,0.91087358608831,1,-0.50000166379911,0.16184641391169,1.07272
26,-4.9825320629218e-07,0.91054238800388,1,-0.50000165835008,0.16217761199612,1.07272
27,-4.9825320267446e-07,0.9102099343331,1,-0.50000165471967,0.1625100656669,1.07272
28,-4.9825320466045e-07,0.90987618042159,1,-0.50000165671263,0.16284381957841,1.07272
29,-4.9825319533643e-07,0.90954129051859,1,-0.50000164735588,0.16317870948141,1.07272
30,-4.9825319241574e-07,0.90920509801078,1,-0.50000164442494,0.16351490198922,1.07272
31,-4.9825318928567e-07,0.90886768765407,1,-0.50000164128389,0.16385231234593,1.07272
32,-4.9825318629903e-07,0.9085289508177,1,-0.50000163828678,0.1641910491823,1.07272
33,-4.9825318157738e-07,0.90818897884583,1,-0.50000163354855,0.16453102115417,1.07272
34,-4.9825317771916e-07,0.90784773517594,1,-0.5000016296768,0.16487226482406,1.07272
35,-4.9825317339226e-07,0.90750520341656,1,-0.50000162533471,0.16521479658344,1.07272
36,-4.9825316946483e-07,0.90716138120417,1,-0.50000162139349,0.16555861879583,1.07272
37,-4.9825316453943e-07,0.90681628436047,1,-0.50000161645082,0.16590371563953,1.07272
38,-4.9825315369271e-07,0.90646990298986,1,-0.50000160556604,0.16625009701014,1.07272
39,-4.9825315035592e-07,0.9061222035959,1,-0.50000160221753,0.1665977964041,1.07272
40,-4.9825315050006e-07,0.90577319845442,1,-0.50000160236218,0.16694680154558,1.07272
41,-4.9825313803079e-07,0.90542294391399,1,-0.50000158984915,0.16729705608601,1.07272
42,-4.9825313356594e-07,0.90507130742089,1,-0.50000158536864,0.16764869257911,1.07272
43,-4.9825313591857e-07,0.90471828049875,1,-0.50000158772952,0.16800171950125,1.07272
44,-4.9825311958078e-07,0.90436410918082,1,-0.5000015713344,0.16835589081918,1.07272
45,-4.9825311729978e-07,0.90400848715611,1,-0.50000156904539,0.16871151284389,1.07272
46,-4.9825311005352e-07,0.90365154434468,1,-0.5000015617737,0.16906845565532,1.07272
47,-4.9825310793415e-07,0.90329322409348,1,-0.5000015596469,0.16942677590652,1.07272
48,-4.9825310621315e-07,0.90293354073414,1,-0.50000155791986,0.16978645926586,1.07272
49,-4.9825309150794e-07,0.90257264105832,1,-0.50000154316304,0.17014735894168,1.07272
50,-4.9825308698875e-07,0.90221026777382,1,-0.50000153862799,0.17050973222618,1.07272
51,-4.9825308147014e-07,0.90184655605775,1,-0.50000153309002,0.17087344394225,1.07272
52,-4.982530769852e-07,0.90148143635678,1,-0.50000152858934,0.17123856364321,1.07272
53,-4.9825307349708e-07,0.90111494241184,1,-0.50000152508898,0.17160505758816,1.07272
54,-4.9825306927441e-07,0.90074707769292,1,-0.50000152085149,0.17197292230708,1.07272
55,-4.9825306554975e-07,0.90037781241652,1,-0.50000151711376,0.17234218758348,1.07272
56,-4.9825306218836e-07,0.90000714183725,1,-0.50000151374057,0.17271285816275,1.07272
57,-4.9825305917253e-07,0.89963506669729,1,-0.50000151071417,0.17308493330271,1.07272
58,-4.982530537947e-07,0.89926158250917,1,-0.50000150531746,0.17345841749083,1.07272
59,-4.9825305058514e-07,0.89888664311873,1,-0.50000150209664,0.17383335688127,1.07272
60,-4.9825304979417e-07,0.89851032757463,1,-0.50000150130289,0.17420967242537,1.07272
61,-4.9825304588982e-07,0.89813257742219,1,-0.50000149738484,0.17458742257781,1.07272
62,-4.9825304403228e-07,0.89775336772483,1,-0.50000149552078,0.17496663227517,1.07272
63,-4.9825304165429e-07,0.89737275157048,1,-0.50000149313445,0.17534724842952,1.07272
64,-4.9825303830226e-07,0.89699066109707,1,-0.50000148977065,0.17572933890293,1.07272
65,-4.9825303579699e-07,0.89660710043824,1,-0.5000014872566,0.17611289956176,1.07272
66,-4.9825303450873e-07,0.89622208278431,1,-0.50000148596381,0.17649791721569,1.07272
67,-4.9825302957484e-07,0.89583562291843,1,-0.50000148101261,0.17688437708157,1.07272
68,-4.9825302919097e-07,0.8954476797747,1,-0.50000148062739,0.1772723202253,1.07272
69,-4.9825302619118e-07,0.89505825829829,1,-0.50000147761707,0.17766174170171,1.07272
70,-4.9825302110825e-07,0.89466732850029,1,-0.50000147251631,0.17805267149971,1.07272
71,-4.9825302021269e-07,0.89427494168425,1,-0.50000147161761,0.17844505831575,1.07272
72,-4.9825301652872e-07,0.89388103868159,1,-0.50000146792071,0.17883896131841,1.07272
73,-4.9825301320593e-07,0.89348562365515,1,-0.50000146458626,0.17923437634485,1.07272
74,-4.9825300894888e-07,0.89308871819135,1,-0.50000146031427,0.17963128180864,1.07272
75,-4.9825300468375e-07,0.89269028488897,1,-0.50000145603417,0.18002971511103,1.07272
76,-4.9825300064625e-07,0.89229032705504,1,-0.5000014519825,0.18042967294496,1.07272
77,-4.9825299528025e-07,0.89188884739806,1,-0.50000144659767,0.18083115260194,1.07272
78,-4.9825298969663e-07,0.89148583641727,1,-0.50000144099446,0.18123416358273,1.07272
79,-4.9825298728493e-07,0.89108120328992,1,-0.5000014385743,0.18163879671008,1.07272
80,-4.9825298340921e-07,0.89067512192476,1,-0.50000143468497,0.18204487807523,1.07272
81,-4.9825297906598e-07,0.89026746937269,1,-0.5000014303265,0.18245253062731,1.07272
82,-4.982529770131e-07,0.88985821907612,1,-0.50000142826642,0.18286178092388,1.07272
83,-4.9825297446557e-07,0.88944745428754,1,-0.50000142570995,0.18327254571246,1.07272
84,-4.9825297268246e-07,0.88903503378502,1,-0.50000142392059,0.18368496621498,1.07272
85,-4.9825296719572e-07,0.88862105277063,1,-0.5000014184146,0.18409894722937,1.07272
86,-4.9825297085538e-07,0.88820533293477,1,-0.50000142208709,0.18451466706523,1.07272
87,-4.9825296512279e-07,0.88778826620281,1,-0.50000141633438,0.18493173379719,1.07272
88,-4.9825296743067e-07,0.88736939589526,1,-0.50000141865036,0.18535060410474,1.07272
89,-4.9825296541578e-07,0.88694896832095,1,-0.50000141662841,0.18577103167905,1.07272
90,-4.9825295954816e-07,0.88652691646355,1,-0.5000014107402,0.18619308353645,1.07272
91,-4.9825295857511e-07,0.88610316231882,1,-0.50000140976373,0.18661683768118,1.07272
92,-4.9825295280658e-07,0.88567776086015,1,-0.50000140397496,0.18704223913985,1.07272
93,-4.9825295137949e-07,0.88525078348125,1,-0.50000140254286,0.18746921651875,1.07272
94,-4.982529439556e-07,0.88482200045739,1,-0.50000139509291,0.18789799954261,1.07272
95,-4.9825294152525e-07,0.88439163194684,1,-0.50000139265404,0.18832836805316,1.07272
96,-4.9825294295954e-07,0.88395958259124,1,-0.50000139409337,0.18876041740876,1.07272
97,-4.9825293836234e-07,0.88352581262553,1,-0.50000138948003,0.18919418737447,1.07272
98,-4.982529427415e-07,0.88309042150531,1,-0.50000139387456,0.18962957849469,1.07272
99,-4.9825294527969e-07,0.88265319395364,1,-0.50000139642165,0.19006680604636,1.07272
100,-4.9825294222468e-07,0.88221435273992,1,-0.50000139335592,0.19050564726008,1.07272
101,-4.9825294135575e-07,0.88177384989653,1,-0.50000139248394,0.19094615010347,1.07272
102,-4.982529433617e-07,0.88133151963628,1,-0.50000139449694,0.19138848036372,1.07272
103,-4.982529429601e-07,0.88088746355518,1,-0.50000139409392,0.19183253644482,1.07272
104,-4.9825294690668e-07,0.88044164189944,1,-0.50000139805436,0.19227835810056,1.07272
105,-4.9825294051739e-07,0.87999405970514,1,-0.50000139164264,0.19272594029486,1.07272
106,-4.9825294745114e-07,0.87954480882497,1,-0.50000139860073,0.19317519117503,1.07272
107,-4.9825294853962e-07,0.87909373878628,1,-0.50000139969303,0.19362626121372,1.07272
108,-4.9825294081359e-07,0.87864098794576,1,-0.50000139193988,0.19407901205424,1.07272
109,-4.9825295492377e-07,0.87818619895476,1,-0.50000140609958,0.19453380104524,1.07272
110,-4.9825295087408e-07,0.87772974657979,1,-0.50000140203568,0.19499025342021,1.07272
111,-4.9825294906915e-07,0.87727154694995,1,-0.50000140022441,0.19544845305005,1.07272
112,-4.9825294455948e-07,0.8768115526621,1,-0.50000139569892,0.1959084473379,1.07272
113,-4.9825294426763e-07,0.87634966786857,1,-0.50000139540604,0.19637033213143,1.07272
114,-4.9825293747423e-07,0.87588610873102,1,-0.5000013885888,0.19683389126898,1.07272
115,-4.9825293491387e-07,0.87542053846996,1,-0.50000138601946,0.19729946153004,1.07272
116,-4.9825292554026e-07,0.87495325321156,1,-0.50000137661295,0.19776674678844,1.07272
117,-4.9825291097975e-07,0.87448412222649,1,-0.50000136200135,0.19823587777351,1.07272
118,-4.9825290300225e-07,0.87401308815027,1,-0.50000135399586,0.19870691184973,1.07272
119,-4.9825289753925e-07,0.87354013294101,1,-0.50000134851369,0.19917986705899,1.07272
120,-4.9825288472789e-07,0.87306542292177,1,-0.50000133565737,0.19965457707823,1.07272
121,-4.9825288734274e-07,0.8725885584586,1,-0.50000133828139,0.2001314415414,1.07272
122,-4.9825285990891e-07,0.87211022890164,1,-0.50000131075129,0.20060977109836,1.07272
123,-4.9825284357742e-07,0.87162981343758,1,-0.5000012943625,0.20109018656242,1.07272
124,-4.982528285603e-07,0.87114744851355,1,-0.50000127929268,0.20157255148645,1.07272
125,-4.9825281332963e-07,0.87066316343653,1,-0.50000126400856,0.20205683656347,1.07272
126,-4.9825281270566e-07,0.87017669309542,1,-0.5000012633824,0.20254330690458,1.07272
127,-4.9825278858708e-07,0.86968864597484,1,-0.50000123917919,0.20303135402516,1.07272
128,-4.9825277739701e-07,0.86919840960463,1,-0.50000122794985,0.20352159039537,1.07272
129,-4.9825276965729e-07,0.86870616803931,1,-0.50000122018297,0.20401383196069,1.07272
130,-4.9825269841655e-07,0.8682128015165,1,-0.50000114869223,0.2045071984835,1.07272
131,-4.9825269109993e-07,0.86771655080232,1,-0.50000114134994,0.20500344919768,1.07272
132,-4.9825269248017e-07,0.86721822283823,1,-0.50000114273502,0.20550177716177,1.07272
133,-4.982526420939e-07,0.86671850204751,1,-0.50000109217194,0.20600149795249,1.07272
134,-4.9825264683708e-07,0.86621601674552,1,-0.50000109693176,0.20650398325448,1.07272
135,-4.9825263284701e-07,0.86571173762487,1,-0.5000010828926,0.20700826237513,1.07272
136,-4.9825259494651e-07,0.8652057487982,1,-0.5000010448591,0.2075142512018,1.07272
137,-4.9825258575062e-07,0.86469726121297,1,-0.50000103563094,0.20802273878703,1.07272
138,-4.9825255375462e-07,0.86418709278213,1,-0.50000100352266,0.20853290721787,1.07272
139,-4.9825253081014e-07,0.86367469750043,1,-0.50000098049766,0.20904530249957,1.07272
140,-4.9825249018353e-07,0.86316036916253,1,-0.50000093972849,0.20955963083747,1.07272
141,-4.9825248303085e-07,0.86264353063241,1,-0.50000093255071,0.21007646936759,1.07272
142,-4.9825242958767e-07,0.86212516872917,1,-0.50000087891999,0.21059483127083,1.07272
143,-4.982524366753e-07,0.86160384086736,1,-0.50000088603248,0.21111615913264,1.07272
144,-4.982524031435e-07,0.86108091411014,1,-0.50000085238302,0.21163908588986,1.07272
145,-4.9825307748662e-07,0.86054611811256,1,-0.50000152909253,0.21217388188744,1.07272
146,-4.9825308403712e-07,0.86001828218502,1,-0.50000153566601,0.21270171781498,1.07272
147,-4.9825308130926e-07,0.85948837433103,1,-0.50000153292858,0.21323162566897,1.07272
148,-4.9825307835199e-07,0.85895626693353,1,-0.50000152996093,0.21376373306647,1.07272
149,-4.9825307604879e-07,0.85842193625676,1,-0.50000152764965,0.21429806374324,1.07272
