time,I_YSZ_bottom,cell_potential,dt,j_YSZ_bottom,numerical_phi_YSZ,potential_top_Cathode
-1,0,1.03665,0,0,0.036069999999998,1.07272
0,-1.9979514714714e-07,0.98677262608595,1,-0.19999951003366,0.085947373914054,1.07272
1,-1.997946954237e-07,0.98665900037564,1,-0.19999905784817,0.086060999624356,1.07272
2,-1.997949198704e-07,0.98652847385114,1,-0.19999928252445,0.086191526148862,1.07272
3,-1.9979459597732e-07,0.98640774488773,1,-0.19999895830008,0.086312255112273,1.07272
4,-1.9979484123835e-07,0.98627647660771,1,-0.19999920381197,0.086443523392293,1.07272
5,-1.9979459064712e-07,0.98615244823779,1,-0.19999895296442,0.086567551762207,1.07272
6,-1.997952325523e-07,0.9860065420042,1,-0.19999959552618,0.0867134579958,1.07272
7,-1.997950330459e-07,0.98588226177882,1,-0.19999939581571,0.086837738221183,1.07272
8,-1.9979504987188e-07,0.98575188632931,1,-0.19999941265891,0.086968113670688,1.07272
9,-1.9979504803574e-07,0.98562179786448,1,-0.19999941082089,0.087098202135523,1.07272
10,-1.9979510042438e-07,0.98548800383518,1,-0.19999946326311,0.08723199616482,1.07272
11,-1.9979516803715e-07,0.98535362136035,1,-0.19999953094504,0.08736637863965,1.07272
12,-1.9979514787021e-07,0.98522140981569,1,-0.19999951075747,0.087498590184306,1.07272
13,-1.9979517750876e-07,0.98508671354544,1,-0.19999954042634,0.08763328645456,1.07272
14,-1.9979521051421e-07,0.98495181845253,1,-0.19999957346555,0.087768181547472,1.07272
15,-1.9979514763301e-07,0.98481727405441,1,-0.19999951052003,0.087902725945593,1.07272
16,-1.9979504306869e-07,0.98468663697906,1,-0.19999940584875,0.088033363020941,1.07272
17,-1.9979515553038e-07,0.98454587685781,1,-0.19999951842548,0.088174123142189,1.07272
18,-1.9979523783835e-07,0.98440749992286,1,-0.19999960081763,0.088312500077142,1.07272
19,-1.997952290202e-07,0.98426957730323,1,-0.19999959199047,0.088450422696774,1.07272
20,-1.9979521952042e-07,0.98413161378773,1,-0.19999958248097,0.088588386212272,1.07272
