time,I_YSZ_bottom,cell_potential,dt,j_YSZ_bottom,numerical_phi_YSZ,potential_top_Cathode
-1,0,1.03665,0,0,0.036069999999999,1.07272
0,-1.9929826850801e-07,0.98945039728965,1,-0.19999763875452,0.083269602710354,1.07272
1,-1.9929827299308e-07,0.98932772032107,1,-0.19999764325533,0.083392279678934,1.07272
2,-1.9929849537541e-07,0.98919651298587,1,-0.19999786641804,0.083523487014126,1.07272
3,-1.9929836448331e-07,0.9890771336751,1,-0.19999773506661,0.083642866324904,1.07272
4,-1.9929824721455e-07,0.98895197193965,1,-0.19999761738634,0.083768028060352,1.07272
5,-1.9929838115934e-07,0.98882382937886,1,-0.19999775180116,0.083896170621137,1.07272
6,-1.9929851109367e-07,0.98869288339439,1,-0.19999788219145,0.084027116605609,1.07272
7,-1.9929829453528e-07,0.9885719916128,1,-0.19999766487312,0.084148008387203,1.07272
8,-1.9929823728421e-07,0.98844553837373,1,-0.19999760742115,0.084274461626275,1.07272
9,-1.9929836175321e-07,0.98831192656822,1,-0.19999773232693,0.084408073431781,1.07272
10,-1.9929819758556e-07,0.98818486147962,1,-0.1999975675832,0.084535138520384,1.07272
11,-1.9929836514227e-07,0.98805338280442,1,-0.19999773572789,0.084666617195581,1.07272
12,-1.9929824741202e-07,0.98792464392115,1,-0.19999761758451,0.084795356078846,1.07272
13,-1.9929837296019e-07,0.98778980566543,1,-0.19999774357324,0.084930194334568,1.07272
14,-1.9929854799089e-07,0.98765150229186,1,-0.19999791921815,0.085068497708145,1.07272
15,-1.992984706614e-07,0.98751970705634,1,-0.1999978416173,0.085200292943656,1.07272
16,-1.9929851242932e-07,0.98738588031674,1,-0.19999788353179,0.085334119683261,1.07272
17,-1.9929848741252e-07,0.98725102923706,1,-0.1999978584272,0.085468970762937,1.07272
18,-1.9929833200927e-07,0.98712042130471,1,-0.19999770247862,0.085599578695289,1.07272
19,-1.9929832335992e-07,0.98698447605589,1,-0.19999769379892,0.085735523944112,1.07272
20,-1.9929838514531e-07,0.98684503513185,1,-0.19999775580112,0.085874964868151,1.07272
21,-1.9929831973615e-07,0.98671015891578,1,-0.19999769016243,0.086009841084217,1.07272
22,-1.9929835073879e-07,0.98657042957657,1,-0.19999772127386,0.086149570423428,1.07272
23,-1.9929839884376e-07,0.9864300818775,1,-0.19999776954764,0.086289918122502,1.07272
24,-1.9929835583798e-07,0.98629168167921,1,-0.19999772639095,0.086428318320789,1.07272
25,-1.9929845306434e-07,0.98614754452957,1,-0.19999782395848,0.086572455470425,1.07272
26,-1.992983683867e-07,0.98600861162831,1,-0.1999977389837,0.08671138837169,1.07272
27,-1.9929820934559e-07,0.9858671606995,1,-0.19999757938449,0.086852839300503,1.07272
28,-1.9929828262594e-07,0.9857266848296,1,-0.19999765292199,0.086993315170399,1.07272
29,-1.9929825516223e-07,0.98558297079072,1,-0.19999762536191,0.087137029209282,1.07272
30,-1.9929840362213e-07,0.98543447153899,1,-0.19999777434278,0.087285528461011,1.07272
31,-1.9929817170854e-07,0.98529712657576,1,-0.19999754161537,0.087422873424236,1.07272
32,-1.9929806986814e-07,0.98514683001743,1,-0.19999743941759,0.087573169982567,1.07272
33,-1.9929840679781e-07,0.98499451996378,1,-0.1999977775296,0.087725480036216,1.07272
34,-1.9929833105061e-07,0.98484925054648,1,-0.1999977015166,0.087870749453517,1.07272
35,-1.9929799954866e-07,0.98471143169897,1,-0.19999736885135,0.088008568301029,1.07272
36,-1.9929831388763e-07,0.98455257104046,1,-0.19999768429338,0.088167428959543,1.07272
37,-1.9929836763775e-07,0.98439922633082,1,-0.19999773823212,0.088320773669178,1.07272
38,-1.9929815796163e-07,0.98425327698527,1,-0.19999752782021,0.088466723014727,1.07272
39,-1.9929805958574e-07,0.98410519823598,1,-0.1999974290991,0.088614801764024,1.07272
40,-1.9929823082917e-07,0.98394973417881,1,-0.19999760094346,0.088770265821186,1.07272
41,-1.9929825893318e-07,0.98379559375027,1,-0.19999762914609,0.088924406249735,1.07272
42,-1.9929832355816e-07,0.98363793441325,1,-0.19999769399784,0.08908206558675,1.07272
43,-1.9929832351143e-07,0.98348201579231,1,-0.19999769395095,0.089237984207692,1.07272
44,-1.9929829695817e-07,0.98332517588262,1,-0.19999766730451,0.089394824117383,1.07272
45,-1.9929823114067e-07,0.98316945055798,1,-0.19999760125605,0.089550549442017,1.07272
