time,I_YSZ_bottom,cell_potential,dt,j_YSZ_bottom,numerical_phi_YSZ,potential_top_Cathode
-1,0,1.03665,0,0,0.03607,1.07272
0,-1.9931793291046e-07,0.94786016215983,1,-0.20001737216258,0.12485983784017,1.07272
1,-1.9931733404956e-07,0.94759800715329,1,-0.20001677120018,0.12512199284671,1.07272
2,-1.9931736953503e-07,0.94731887779269,1,-0.20001680681017,0.12540112220731,1.07272
3,-1.9931733322009e-07,0.9470398317916,1,-0.2000167703678,0.1256801682084,1.07272
4,-1.9931738905803e-07,0.94675701296831,1,-0.20001682640168,0.12596298703169,1.07272
5,-1.9931734833648e-07,0.9464750921198,1,-0.20001678553723,0.1262449078802,1.07272
6,-1.9931735913709e-07,0.94619035390411,1,-0.20001679637574,0.12652964609589,1.07272
7,-1.9931737390834e-07,0.9459037734788,1,-0.20001681119883,0.1268162265212,1.07272
8,-1.9931736054943e-07,0.94561667725293,1,-0.20001679779304,0.12710332274707,1.07272
9,-1.993173446636e-07,0.94532774687723,1,-0.20001678185146,0.12739225312277,1.07272
10,-1.9931732745905e-07,0.94503735448679,1,-0.20001676458654,0.12768264551321,1.07272
11,-1.9931729440916e-07,0.94474654714008,1,-0.20001673142067,0.12797345285992,1.07272
12,-1.9931737895854e-07,0.94444977788059,1,-0.20001681626674,0.12827022211941,1.07272
13,-1.993173318744e-07,0.94415554262759,1,-0.20001676901739,0.12856445737241,1.07272
14,-1.9931729855224e-07,0.94385927236951,1,-0.20001673557829,0.12886072763049,1.07272
15,-1.9931725929387e-07,0.94356073639731,1,-0.20001669618216,0.12915926360269,1.07272
16,-1.9931728092524e-07,0.94325972264068,1,-0.20001671788943,0.12946027735932,1.07272
17,-1.9931737764108e-07,0.94295522752012,1,-0.20001681494467,0.12976477247988,1.07272
18,-1.993173549989e-07,0.94265172882447,1,-0.20001679222303,0.13006827117553,1.07272
19,-1.9931738384e-07,0.94234529448331,1,-0.20001682116534,0.13037470551669,1.07272
20,-1.9931738153582e-07,0.94203800100667,1,-0.20001681885307,0.13068199899333,1.07272
21,-1.9931738609715e-07,0.94172893633645,1,-0.20001682343041,0.13099106366355,1.07272
22,-1.9931731730011e-07,0.94142125819176,1,-0.20001675439195,0.13129874180824,1.07272
23,-1.9931740120122e-07,0.94110531118698,1,-0.20001683858748,0.13161468881302,1.07272
24,-1.9931732195636e-07,0.9407930671014,1,-0.20001675906454,0.1319269328986,1.07272
25,-1.993173978083e-07,0.94047535039783,1,-0.20001683518266,0.13224464960217,1.07272
26,-1.9931742018851e-07,0.94015707675528,1,-0.20001685764141,0.13256292324472,1.07272
27,-1.9931738505877e-07,0.93983851107336,1,-0.20001682238839,0.13288148892664,1.07272
28,-1.993173508835e-07,0.93951798632102,1,-0.20001678809319,0.13320201367898,1.07272
29,-1.9931734799964e-07,0.93919505029586,1,-0.20001678519921,0.13352494970414,1.07272
30,-1.9931736967435e-07,0.93886951988149,1,-0.20001680694998,0.13385048011851,1.07272
31,-1.993173778652e-07,0.93854289470904,1,-0.20001681516957,0.13417710529096,1.07272
32,-1.9931737916048e-07,0.93821381612205,1,-0.2000168164694,0.13450618387795,1.07272
33,-1.993173163897e-07,0.93788513089647,1,-0.20001675347834,0.13483486910353,1.07272
34,-1.99317395932e-07,0.93755110954447,1,-0.20001683329978,0.13516889045553,1.07272
35,-1.9931741196813e-07,0.93721654382291,1,-0.20001684939218,0.13550345617709,1.07272
36,-1.9931743129709e-07,0.93688008374213,1,-0.20001686878897,0.13583991625787,1.07272
37,-1.9931739635305e-07,0.93654321911383,1,-0.2000168337223,0.13617678088617,1.07272
38,-1.9931740228021e-07,0.93620322440682,1,-0.20001683967026,0.13651677559318,1.07272
39,-1.9931732359439e-07,0.93586448073501,1,-0.20001676070831,0.13685551926499,1.07272
40,-1.9931732174093e-07,0.93552081668157,1,-0.20001675884835,0.13719918331844,1.07272
41,-1.9931732966232e-07,0.93517455744126,1,-0.20001676679754,0.13754544255874,1.07272
42,-1.9931730277858e-07,0.93482876389596,1,-0.20001673981946,0.13789123610404,1.07272
43,-1.9931730029848e-07,0.93447822865559,1,-0.20001673733066,0.13824177134441,1.07272
44,-1.9931732702386e-07,0.9341271203965,1,-0.20001676414982,0.1385928796035,1.07272
45,-1.993173632999e-07,0.93377165139225,1,-0.20001680055316,0.13894834860775,1.07272
46,-1.9931735165857e-07,0.93341709935421,1,-0.20001678887098,0.13930290064579,1.07272
47,-1.9931737558926e-07,0.93305820282613,1,-0.20001681288564,0.13966179717387,1.07272
48,-1.9931734254907e-07,0.93270016389186,1,-0.20001677972951,0.14001983610814,1.07272
49,-1.9931725522215e-07,0.93234098905838,1,-0.20001669209614,0.14037901094162,1.07272
50,-1.9931729226848e-07,0.93197704707959,1,-0.20001672927248,0.14074295292041,1.07272
51,-1.9931730637487e-07,0.93161051277709,1,-0.20001674342837,0.14110948722291,1.07272
52,-1.9931731589556e-07,0.93124297369014,1,-0.20001675298247,0.14147702630986,1.07272
53,-1.9931736405764e-07,0.93087163667796,1,-0.20001680131356,0.14184836332204,1.07272
54,-1.9931729557584e-07,0.93050193646314,1,-0.20001673259144,0.14221806353686,1.07272
55,-1.9931741130822e-07,0.93012456556824,1,-0.20001684872995,0.14259543443176,1.07272
56,-1.9931736756648e-07,0.92974967126252,1,-0.20001680483472,0.14297032873748,1.07272
57,-1.9931736606719e-07,0.92937153236012,1,-0.20001680333016,0.14334846763988,1.07272
58,-1.9931736459058e-07,0.92899151361847,1,-0.20001680184837,0.14372848638153,1.07272
59,-1.9931735881244e-07,0.92860886430135,1,-0.20001679604995,0.14411113569865,1.07272
60,-1.99317358207e-07,0.92822449967481,1,-0.20001679544239,0.14449550032519,1.07272
61,-1.9931732314625e-07,0.92783892485851,1,-0.2000167602586,0.14488107514149,1.07272
62,-1.9931732310645e-07,0.92744947632437,1,-0.20001676021866,0.14527052367563,1.07272
63,-1.9931734994495e-07,0.9270578502109,1,-0.20001678715134,0.1456621497891,1.07272
64,-1.9931730407971e-07,0.92666539265108,1,-0.20001674112516,0.14605460734892,1.07272
65,-1.9931731393188e-07,0.92626966824364,1,-0.2000167510119,0.14645033175636,1.07272
66,-1.9931732944922e-07,0.92587151831132,1,-0.20001676658369,0.14684848168868,1.07272
67,-1.9931732599491e-07,0.92547096364165,1,-0.20001676311726,0.14724903635835,1.07272
68,-1.9931745478465e-07,0.9250646731541,1,-0.20001689235895,0.1476553268459,1.07272
69,-1.9931734267208e-07,0.92466295789441,1,-0.20001677985295,0.14805704210559,1.07272
