time,I_YSZ_bottom,cell_potential,dt,j_YSZ_bottom,numerical_phi_YSZ,potential_top_Cathode
-1,0,1.03665,0,0,0.03607,1.07272
0,-1.98E-07,0.976753742,1,-0.199999426,0.095966258,1.07272
1,-1.98E-07,0.976173802,1,-0.199999456,0.096546198,1.07272
2,-1.98E-07,0.975588186,1,-0.199999364,0.097131814,1.07272
3,-1.98E-07,0.974995919,1,-0.19999911,0.097724081,1.07272
4,-1.98E-07,0.974380947,1,-0.199999341,0.098339053,1.07272
5,-1.98E-07,0.973756297,1,-0.199999276,0.098963703,1.07272
6,-1.98E-07,0.973122757,1,-0.199999369,0.099597243,1.07272
7,-1.98E-07,0.972493857,1,-0.199998821,0.100226143,1.07272
8,-1.98E-07,0.971821624,1,-0.199999376,0.100898376,1.07272
9,-1.98E-07,0.971158066,1,-0.199999242,0.101561934,1.07272
10,-1.98E-07,0.970480978,1,-0.199999262,0.102239022,1.07272
11,-1.98E-07,0.969779133,1,-0.19999945,0.102940867,1.07272
12,-1.98E-07,0.969074319,1,-0.199999423,0.103645681,1.07272
13,-1.98E-07,0.96835522,1,-0.199999426,0.10436478,1.07272
14,-1.98E-07,0.967627296,1,-0.199999269,0.105092704,1.07272
15,-1.98E-07,0.966878474,1,-0.199999351,0.105841526,1.07272
16,-1.98E-07,0.966118099,1,-0.199999347,0.106601901,1.07272
17,-1.98E-07,0.965354731,1,-0.199998965,0.107365269,1.07272
18,-1.98E-07,0.964554097,1,-0.199999354,0.108165903,1.07272
19,-1.98E-07,0.963754761,1,-0.199999254,0.108965239,1.07272
20,-1.98E-07,0.962931435,1,-0.199999336,0.109788565,1.07272
21,-1.98E-07,0.962110823,1,-0.199998919,0.110609177,1.07272
22,-1.98E-07,0.961242994,1,-0.199999424,0.111477006,1.07272
23,-1.98E-07,0.960391563,1,-0.199999041,0.112328437,1.07272
24,-1.98E-07,0.959505806,1,-0.199998971,0.113214194,1.07272
25,-1.98E-07,0.958592669,1,-0.199999406,0.114127331,1.07272
