time,I_YSZ_bottom,cell_potential,dt,j_YSZ_bottom,numerical_phi_YSZ,potential_top_Cathode
-1,0,1.03665,0,0,0.03607,1.07272
0,-1.99E-07,0.981319972,1,-0.199998135,0.091400028,1.07272
1,-1.99E-07,0.980787307,1,-0.199998073,0.091932693,1.07272
2,-1.99E-07,0.980255582,1,-0.199997669,0.092464418,1.07272
3,-1.99E-07,0.97969679,1,-0.199997743,0.09302321,1.07272
4,-1.99E-07,0.979122488,1,-0.1999981,0.093597512,1.07272
5,-1.99E-07,0.978547954,1,-0.199998061,0.094172046,1.07272
6,-1.99E-07,0.977971221,1,-0.199997788,0.094748779,1.07272
7,-1.99E-07,0.977365766,1,-0.199997997,0.095354234,1.07272
8,-1.99E-07,0.9767556,1,-0.199998041,0.0959644,1.07272
9,-1.99E-07,0.976136344,1,-0.199997996,0.096583656,1.07272
10,-1.99E-07,0.975501719,1,-0.199998063,0.097218281,1.07272
11,-1.99E-07,0.97486773,1,-0.199997797,0.09785227,1.07272
12,-1.99E-07,0.974202735,1,-0.199997978,0.098517265,1.07272
13,-1.99E-07,0.973532688,1,-0.199997993,0.099187312,1.07272
14,-1.99E-07,0.972850391,1,-0.199997993,0.099869609,1.07272
15,-1.99E-07,0.972156979,1,-0.199997887,0.100563021,1.07272
16,-1.99E-07,0.971449292,1,-0.199997827,0.101270708,1.07272
17,-1.99E-07,0.970736172,1,-0.199997502,0.101983828,1.07272
18,-1.99E-07,0.969983503,1,-0.19999799,0.102736497,1.07272
19,-1.99E-07,0.969230084,1,-0.199998039,0.103489916,1.07272
20,-1.99E-07,0.968476225,1,-0.199997691,0.104243775,1.07272
21,-1.99E-07,0.967685749,1,-0.199997859,0.105034251,1.07272
22,-1.99E-07,0.966892906,1,-0.199997754,0.105827094,1.07272
23,-1.99E-07,0.966073967,1,-0.199997892,0.106646033,1.07272
24,-1.99E-07,0.965251886,1,-0.199997646,0.107468114,1.07272
25,-1.99E-07,0.964414168,1,-0.199997487,0.108305832,1.07272
26,-1.99E-07,0.963534273,1,-0.199997987,0.109185727,1.07272
27,-1.99E-07,0.962671627,1,-0.199997552,0.110048373,1.07272
28,-1.99E-07,0.961764715,1,-0.199997758,0.110955285,1.07272
29,-1.99E-07,0.960858049,1,-0.199997408,0.111861951,1.07272
30,-1.99E-07,0.959910783,1,-0.19999786,0.112809217,1.07272
31,-1.99E-07,0.958968703,1,-0.199997571,0.113751297,1.07272
32,-1.99E-07,0.958001211,1,-0.199997487,0.114718789,1.07272
33,-1.99E-07,0.957006781,1,-0.199997644,0.115713219,1.07272
34,-1.99E-07,0.956003426,1,-0.199997446,0.116716574,1.07272
35,-1.99E-07,0.954956554,1,-0.199997872,0.117763446,1.07272
36,-1.99E-07,0.953917737,1,-0.199997519,0.118802263,1.07272
37,-1.99E-07,0.952849409,1,-0.199997398,0.119870591,1.07272
38,-1.99E-07,0.951746319,1,-0.199997711,0.120973681,1.07272
39,-1.99E-07,0.950625669,1,-0.199997774,0.122094331,1.07272
40,-1.99E-07,0.949503202,1,-0.199997329,0.123216798,1.07272
41,-1.99E-07,0.948331031,1,-0.199997628,0.124388969,1.07272
42,-1.99E-07,0.947145019,1,-0.199997695,0.125574981,1.07272
43,-1.99E-07,0.945946968,1,-0.199997359,0.126773032,1.07272
44,-1.99E-07,0.944716795,1,-0.199997308,0.128003205,1.07272
45,-1.99E-07,0.943456249,1,-0.199997379,0.129263751,1.07272
46,-1.99E-07,0.942174271,1,-0.199997442,0.130545729,1.07272
47,-1.99E-07,0.940861579,1,-0.199997513,0.131858421,1.07272
48,-1.99E-07,0.939535455,1,-0.19999728,0.133184545,1.07272
49,-1.99E-07,0.938165405,1,-0.199997609,0.134554595,1.07272
50,-1.99E-07,0.936768046,1,-0.199997725,0.135951954,1.07272
51,-1.99E-07,0.93535522,1,-0.199997621,0.13736478,1.07272
52,-1.99E-07,0.933910968,1,-0.199997596,0.138809032,1.07272
53,-1.99E-07,0.932437526,1,-0.199997635,0.140282474,1.07272
54,-1.99E-07,0.930926162,1,-0.199997798,0.141793838,1.07272
55,-1.99E-07,0.929402982,1,-0.199997497,0.143317018,1.07272
56,-1.99E-07,0.92784285,1,-0.199997548,0.14487715,1.07272
57,-1.99E-07,0.92624043,1,-0.19999756,0.14647957,1.07272
58,-1.99E-07,0.924608336,1,-0.199997678,0.148111664,1.07272
59,-1.99E-07,0.922944338,1,-0.199997754,0.149775662,1.07272
60,-1.99E-07,0.92126195,1,-0.199997481,0.15145805,1.07272
61,-1.99E-07,0.919539718,1,-0.199997349,0.153180282,1.07272
62,-1.99E-07,0.917754117,1,-0.199997857,0.154965883,1.07272
63,-1.99E-07,0.915972365,1,-0.199997404,0.156747635,1.07272
64,-1.99E-07,0.914134366,1,-0.199997437,0.158585634,1.07272
65,-1.99E-07,0.912246975,1,-0.199997816,0.160473025,1.07272
66,-1.99E-07,0.910344687,1,-0.199997555,0.162375313,1.07272
67,-1.99E-07,0.908403386,1,-0.19999739,0.164316614,1.07272
68,-1.99E-07,0.906401254,1,-0.199997644,0.166318746,1.07272
69,-1.99E-07,0.904385139,1,-0.199997322,0.168334861,1.07272
70,-1.99E-07,0.902297521,1,-0.199997697,0.170422479,1.07272
71,-1.99E-07,0.900175899,1,-0.19999775,0.172544101,1.07272
72,-1.99E-07,0.89802206,1,-0.199997555,0.17469794,1.07272
73,-1.99E-07,0.895821594,1,-0.199997359,0.176898406,1.07272
74,-1.99E-07,0.89356062,1,-0.199997665,0.17915938,1.07272
75,-1.99E-07,0.891278822,1,-0.199997247,0.181441178,1.07272
76,-1.99E-07,0.888916917,1,-0.199997604,0.183803083,1.07272
77,-1.99E-07,0.886533559,1,-0.199997105,0.186186441,1.07272
78,-1.99E-07,0.884066146,1,-0.199997574,0.188653854,1.07272
79,-1.99E-07,0.88157785,1,-0.199997375,0.19114215,1.07272
