time,I_YSZ_bottom,cell_potential,dt,j_YSZ_bottom,numerical_phi_YSZ,potential_top_Cathode
-1,0,1.03665,0,0,0.03607,1.07272
0,-1.98E-07,0.975460119,1,-0.200003529,0.097259881,1.07272
1,-1.98E-07,0.974879433,1,-0.20000371,0.097840567,1.07272
2,-1.98E-07,0.974294234,1,-0.200003594,0.098425766,1.07272
3,-1.98E-07,0.973682506,1,-0.200004057,0.099037494,1.07272
4,-1.98E-07,0.973086239,1,-0.200003679,0.099633761,1.07272
5,-1.98E-07,0.972451903,1,-0.200004025,0.100268097,1.07272
6,-1.98E-07,0.9718147,1,-0.200004271,0.1009053,1.07272
7,-1.98E-07,0.971173842,1,-0.200004221,0.101546158,1.07272
8,-1.98E-07,0.970540989,1,-0.200003585,0.102179011,1.07272
9,-1.98E-07,0.969858007,1,-0.200004122,0.102861993,1.07272
10,-1.98E-07,0.969178495,1,-0.200004239,0.103541505,1.07272
11,-1.98E-07,0.96849641,1,-0.200004124,0.10422359,1.07272
12,-1.98E-07,0.967796949,1,-0.200003952,0.104923051,1.07272
13,-1.98E-07,0.967075706,1,-0.200004193,0.105644294,1.07272
14,-1.98E-07,0.966349701,1,-0.200004156,0.106370299,1.07272
15,-1.98E-07,0.965615201,1,-0.20000392,0.107104799,1.07272
16,-1.98E-07,0.964872028,1,-0.200003735,0.107847972,1.07272
17,-1.98E-07,0.964107757,1,-0.200003594,0.108612243,1.07272
18,-1.98E-07,0.963311003,1,-0.200004023,0.109408997,1.07272
19,-1.98E-07,0.962512227,1,-0.200004159,0.110207773,1.07272
20,-1.98E-07,0.961713795,1,-0.200003788,0.111006205,1.07272
21,-1.98E-07,0.960883675,1,-0.200003889,0.111836325,1.07272
22,-1.98E-07,0.960036733,1,-0.200004079,0.112683267,1.07272
23,-1.98E-07,0.959177078,1,-0.200004187,0.113542922,1.07272
24,-1.98E-07,0.958308502,1,-0.200004199,0.114411498,1.07272
25,-1.98E-07,0.95742059,1,-0.200004036,0.11529941,1.07272
26,-1.98E-07,0.956525552,1,-0.200003782,0.116194448,1.07272
27,-1.98E-07,0.955595455,1,-0.200003927,0.117124545,1.07272
28,-1.98E-07,0.954651504,1,-0.200004042,0.118068496,1.07272
29,-1.98E-07,0.953712963,1,-0.200003472,0.119007037,1.07272
30,-1.98E-07,0.952718302,1,-0.200004039,0.120001698,1.07272
31,-1.98E-07,0.951735873,1,-0.200003631,0.120984127,1.07272
32,-1.98E-07,0.950714915,1,-0.200003979,0.122005085,1.07272
33,-1.98E-07,0.949685756,1,-0.200003833,0.123034244,1.07272
34,-1.98E-07,0.948646296,1,-0.200003417,0.124073704,1.07272
35,-1.98E-07,0.947548338,1,-0.200004195,0.125171662,1.07272
36,-1.98E-07,0.946463596,1,-0.200003929,0.126256404,1.07272
37,-1.98E-07,0.94535423,1,-0.200003805,0.12736577,1.07272
38,-1.98E-07,0.944231098,1,-0.200003479,0.128488902,1.07272
39,-1.98E-07,0.943075643,1,-0.200003463,0.129644357,1.07272
40,-1.98E-07,0.941880182,1,-0.200003939,0.130839818,1.07272
41,-1.98E-07,0.940683987,1,-0.200003778,0.132036013,1.07272
42,-1.98E-07,0.939464114,1,-0.200003549,0.133255886,1.07272
43,-1.98E-07,0.938204367,1,-0.200004005,0.134515633,1.07272
44,-1.98E-07,0.936944886,1,-0.200003724,0.135775114,1.07272
45,-1.98E-07,0.93563849,1,-0.200003926,0.13708151,1.07272
46,-1.98E-07,0.934320074,1,-0.200003846,0.138399926,1.07272
47,-1.98E-07,0.932970898,1,-0.20000391,0.139749102,1.07272
48,-1.98E-07,0.93159258,1,-0.200003974,0.14112742,1.07272
49,-1.98E-07,0.930208399,1,-0.200003622,0.142511601,1.07272
50,-1.98E-07,0.928786988,1,-0.200003559,0.143933012,1.07272
51,-1.98E-07,0.927332354,1,-0.200003458,0.145387646,1.07272
52,-1.98E-07,0.925828938,1,-0.200004056,0.146891062,1.07272
53,-1.98E-07,0.924320787,1,-0.20000399,0.148399213,1.07272
54,-1.98E-07,0.92278701,1,-0.200003759,0.14993299,1.07272
55,-1.98E-07,0.921207816,1,-0.200003976,0.151512184,1.07272
56,-1.98E-07,0.919617196,1,-0.200003722,0.153102804,1.07272
57,-1.98E-07,0.917972544,1,-0.200004042,0.154747456,1.07272
58,-1.98E-07,0.916313548,1,-0.200003928,0.156406452,1.07272
59,-1.98E-07,0.914622591,1,-0.20000376,0.158097409,1.07272
60,-1.98E-07,0.912885376,1,-0.20000398,0.159834624,1.07272
61,-1.98E-07,0.911125696,1,-0.200003878,0.161594304,1.07272
62,-1.98E-07,0.909324406,1,-0.200003929,0.163395594,1.07272
63,-1.98E-07,0.90751196,1,-0.200003418,0.16520804,1.07272
64,-1.98E-07,0.905634929,1,-0.200003642,0.167085071,1.07272
65,-1.98E-07,0.903721481,1,-0.200003728,0.168998519,1.07272
66,-1.98E-07,0.901794167,1,-0.20000344,0.170925833,1.07272
67,-1.98E-07,0.899802549,1,-0.200003484,0.172917451,1.07272
68,-1.98E-07,0.897772411,1,-0.200003658,0.174947589,1.07272
